,x,y,color
5639,104,52,#26f7fd
5640,104,31,#FFFF00
5641,67,33,#F81894
5642,104,52,#26f7fd
5643,104,30,#FFFF00
5644,67,33,#F81894
5645,103,52,#26f7fd
5646,104,30,#FFFF00
5647,67,33,#F81894
5648,103,52,#26f7fd
5649,104,30,#FFFF00
5650,67,33,#F81894
5651,102,52,#26f7fd
5652,103,30,#FFFF00
5653,67,33,#F81894
5654,102,52,#26f7fd
5655,103,30,#FFFF00
5656,67,33,#F81894
5657,102,52,#26f7fd
5658,103,30,#FFFF00
5659,67,33,#F81894
5660,102,52,#26f7fd
5661,103,30,#FFFF00
5662,67,33,#F81894
5663,102,52,#26f7fd
5664,102,30,#FFFF00
5665,67,33,#F81894
5666,102,53,#26f7fd
5667,102,30,#FFFF00
5668,67,33,#F81894
5669,102,53,#26f7fd
5670,102,30,#FFFF00
5671,67,33,#F81894
5672,102,53,#26f7fd
5673,102,30,#FFFF00
5674,67,33,#F81894
5675,102,52,#26f7fd
5676,101,30,#FFFF00
5677,67,33,#F81894
5678,102,52,#26f7fd
5679,101,30,#FFFF00
5680,67,33,#F81894
5681,102,52,#26f7fd
5682,101,30,#FFFF00
5683,67,33,#F81894
5684,102,52,#26f7fd
5685,100,30,#FFFF00
5686,67,33,#F81894
5687,102,52,#26f7fd
5688,100,30,#FFFF00
5689,67,33,#F81894
5690,102,52,#26f7fd
5691,100,30,#FFFF00
5692,67,33,#F81894
5693,102,52,#26f7fd
5694,100,30,#FFFF00
5695,67,33,#F81894
5696,102,52,#26f7fd
5697,99,31,#FFFF00
5698,67,33,#F81894
5699,101,52,#26f7fd
5700,99,31,#FFFF00
5701,67,33,#F81894
5702,101,52,#26f7fd
5703,99,31,#FFFF00
5704,67,33,#F81894
5705,101,52,#26f7fd
5706,99,31,#FFFF00
5707,67,33,#F81894
5708,100,52,#26f7fd
5709,98,31,#FFFF00
5710,67,33,#F81894
5711,99,52,#26f7fd
5712,98,31,#FFFF00
5713,67,33,#F81894
5714,99,52,#26f7fd
5715,98,31,#FFFF00
5716,67,33,#F81894
5717,98,52,#26f7fd
5718,97,31,#FFFF00
5719,67,33,#F81894
5720,98,52,#26f7fd
5721,97,31,#FFFF00
5722,67,33,#F81894
5723,98,51,#26f7fd
5724,97,31,#FFFF00
5725,67,33,#F81894
5726,97,51,#26f7fd
5727,97,31,#FFFF00
5728,67,33,#F81894
5729,97,52,#26f7fd
5730,97,31,#FFFF00
5731,67,33,#F81894
5732,97,52,#26f7fd
5733,97,31,#FFFF00
5734,67,33,#F81894
5735,96,52,#26f7fd
5736,97,31,#FFFF00
5737,67,33,#F81894
5738,96,52,#26f7fd
5739,97,31,#FFFF00
5740,67,33,#F81894
5741,95,52,#26f7fd
5742,97,31,#FFFF00
5743,67,33,#F81894
5744,95,52,#26f7fd
5745,97,31,#FFFF00
5746,67,33,#F81894
5747,94,52,#26f7fd
5748,97,31,#FFFF00
5749,67,33,#F81894
5750,94,52,#26f7fd
5751,97,31,#FFFF00
5752,67,33,#F81894
5753,94,51,#26f7fd
5754,97,31,#FFFF00
5755,67,33,#F81894
5756,93,51,#26f7fd
5757,97,31,#FFFF00
5758,67,33,#F81894
5759,93,51,#26f7fd
5760,97,31,#FFFF00
5761,67,33,#F81894
5762,94,51,#26f7fd
5763,97,31,#FFFF00
5764,67,33,#F81894
5765,94,52,#26f7fd
5766,97,31,#FFFF00
5767,67,33,#F81894
5768,94,52,#26f7fd
5769,97,31,#FFFF00
5770,67,33,#F81894
5771,94,52,#26f7fd
5772,96,31,#FFFF00
5773,67,33,#F81894
5774,95,52,#26f7fd
5775,96,31,#FFFF00
5776,67,33,#F81894
5777,95,52,#26f7fd
5778,95,31,#FFFF00
5779,67,33,#F81894
5780,96,52,#26f7fd
5781,95,31,#FFFF00
5782,67,33,#F81894
5783,96,52,#26f7fd
5784,95,31,#FFFF00
5785,67,33,#F81894
5786,96,52,#26f7fd
5787,95,31,#FFFF00
5788,67,33,#F81894
5789,97,52,#26f7fd
5790,94,31,#FFFF00
5791,67,33,#F81894
5792,97,52,#26f7fd
5793,94,31,#FFFF00
5794,67,33,#F81894
5795,98,52,#26f7fd
5796,94,31,#FFFF00
5797,67,33,#F81894
5798,98,52,#26f7fd
5799,94,31,#FFFF00
5800,67,33,#F81894
5801,98,52,#26f7fd
5802,93,30,#FFFF00
5803,67,33,#F81894
5804,99,53,#26f7fd
5805,93,30,#FFFF00
5806,67,33,#F81894
5807,100,53,#26f7fd
5808,94,31,#FFFF00
5809,67,33,#F81894
5810,100,53,#26f7fd
5811,94,31,#FFFF00
5812,67,33,#F81894
5813,100,53,#26f7fd
5814,94,31,#FFFF00
5815,67,33,#F81894
5816,100,53,#26f7fd
5817,94,31,#FFFF00
5818,67,33,#F81894
5819,100,52,#26f7fd
5820,95,31,#FFFF00
5821,67,33,#F81894
5822,100,52,#26f7fd
5823,95,31,#FFFF00
5824,67,33,#F81894
5825,100,52,#26f7fd
5826,95,31,#FFFF00
5827,67,33,#F81894
5828,100,52,#26f7fd
5829,96,31,#FFFF00
5830,67,33,#F81894
5831,100,52,#26f7fd
5832,96,31,#FFFF00
5833,67,33,#F81894
5834,100,52,#26f7fd
5835,96,31,#FFFF00
5836,67,33,#F81894
5837,100,52,#26f7fd
5838,96,31,#FFFF00
5839,67,33,#F81894
5840,100,52,#26f7fd
5841,97,31,#FFFF00
5842,67,33,#F81894
5843,100,52,#26f7fd
5844,97,31,#FFFF00
5845,67,33,#F81894
5846,101,52,#26f7fd
5847,97,31,#FFFF00
5848,67,33,#F81894
5849,101,52,#26f7fd
5850,98,30,#FFFF00
5851,67,33,#F81894
5852,102,52,#26f7fd
5853,98,30,#FFFF00
5854,67,33,#F81894
5855,102,52,#26f7fd
5856,98,30,#FFFF00
5857,67,33,#F81894
5858,103,52,#26f7fd
5859,99,30,#FFFF00
5860,67,33,#F81894
5861,103,52,#26f7fd
5862,99,30,#FFFF00
5863,67,33,#F81894
5864,103,52,#26f7fd
5865,99,30,#FFFF00
5866,67,33,#F81894
5867,103,52,#26f7fd
5868,99,30,#FFFF00
5869,67,33,#F81894
5870,104,52,#26f7fd
5871,100,30,#FFFF00
5872,67,33,#F81894
5873,104,52,#26f7fd
5874,100,30,#FFFF00
5875,67,33,#F81894
5876,104,51,#26f7fd
5877,100,30,#FFFF00
5878,67,33,#F81894
5879,104,51,#26f7fd
5880,101,30,#FFFF00
5881,67,33,#F81894
5882,104,51,#26f7fd
5883,101,30,#FFFF00
5884,67,33,#F81894
5885,104,51,#26f7fd
5886,101,30,#FFFF00
5887,67,33,#F81894
5888,104,51,#26f7fd
5889,101,30,#FFFF00
5890,67,33,#F81894
5891,104,51,#26f7fd
5892,102,30,#FFFF00
5893,67,33,#F81894
5894,104,51,#26f7fd
5895,102,30,#FFFF00
5896,67,33,#F81894
5897,104,51,#26f7fd
5898,102,30,#FFFF00
5899,67,33,#F81894
5900,104,50,#26f7fd
5901,103,30,#FFFF00
5902,67,33,#F81894
5903,104,50,#26f7fd
5904,103,30,#FFFF00
5905,67,33,#F81894
5906,104,50,#26f7fd
5907,103,30,#FFFF00
5908,67,33,#F81894
5909,104,50,#26f7fd
5910,103,30,#FFFF00
5911,67,33,#F81894
5912,104,50,#26f7fd
5913,103,30,#FFFF00
5914,67,33,#F81894
5915,104,50,#26f7fd
5916,103,30,#FFFF00
5917,67,33,#F81894
5918,104,50,#26f7fd
5919,103,30,#FFFF00
5920,67,33,#F81894
5921,104,50,#26f7fd
5922,103,30,#FFFF00
5923,67,33,#F81894
5924,104,50,#26f7fd
5925,103,30,#FFFF00
5926,67,33,#F81894
5927,105,50,#26f7fd
5928,103,31,#FFFF00
5929,67,33,#F81894
5930,105,50,#26f7fd
5931,103,31,#FFFF00
5932,67,33,#F81894
5933,105,50,#26f7fd
5934,104,31,#FFFF00
5935,67,33,#F81894
5936,106,50,#26f7fd
5937,104,32,#FFFF00
5938,67,33,#F81894
5939,106,50,#26f7fd
5940,104,32,#FFFF00
5941,67,33,#F81894
5942,106,50,#26f7fd
5943,104,31,#FFFF00
5944,67,33,#F81894
5945,106,49,#26f7fd
5946,104,31,#FFFF00
5947,67,33,#F81894
5948,106,49,#26f7fd
5949,104,31,#FFFF00
5950,67,33,#F81894
5951,105,48,#26f7fd
5952,104,31,#FFFF00
5953,67,33,#F81894
5954,105,48,#26f7fd
5955,104,30,#FFFF00
5956,67,33,#F81894
5957,105,47,#26f7fd
5958,104,30,#FFFF00
5959,67,33,#F81894
5960,105,47,#26f7fd
5961,104,30,#FFFF00
5962,67,33,#F81894
5963,106,46,#26f7fd
5964,104,30,#FFFF00
5965,67,33,#F81894
5966,106,46,#26f7fd
5967,104,30,#FFFF00
5968,67,33,#F81894
5969,106,46,#26f7fd
5970,104,30,#FFFF00
5971,67,33,#F81894
5972,106,46,#26f7fd
5973,104,30,#FFFF00
5974,67,33,#F81894
5975,106,45,#26f7fd
5976,104,30,#FFFF00
5977,67,33,#F81894
5978,106,45,#26f7fd
5979,104,30,#FFFF00
5980,67,33,#F81894
5981,106,44,#26f7fd
5982,104,30,#FFFF00
5983,67,33,#F81894
5984,106,44,#26f7fd
5985,104,30,#FFFF00
5986,67,33,#F81894
5987,107,43,#26f7fd
5988,104,30,#FFFF00
5989,67,33,#F81894
5990,107,43,#26f7fd
5991,104,30,#FFFF00
5992,67,33,#F81894
5993,106,43,#26f7fd
5994,104,30,#FFFF00
5995,67,33,#F81894
5996,106,42,#26f7fd
5997,104,30,#FFFF00
5998,67,33,#F81894
5999,106,42,#26f7fd
6000,104,30,#FFFF00
6001,67,33,#F81894
6002,107,41,#26f7fd
6003,104,30,#FFFF00
6004,67,33,#F81894
6005,107,41,#26f7fd
6006,104,30,#FFFF00
6007,67,33,#F81894
6008,107,41,#26f7fd
6009,104,30,#FFFF00
6010,67,33,#F81894
6011,107,41,#26f7fd
6012,104,30,#FFFF00
6013,67,33,#F81894
6014,108,41,#26f7fd
6015,105,30,#FFFF00
6016,67,33,#F81894
6017,108,41,#26f7fd
6018,105,30,#FFFF00
6019,67,33,#F81894
6020,108,41,#26f7fd
6021,105,30,#FFFF00
6022,67,33,#F81894
6023,108,41,#26f7fd
6024,105,30,#FFFF00
6025,67,33,#F81894
6026,108,41,#26f7fd
6027,105,30,#FFFF00
6028,67,33,#F81894
6029,108,41,#26f7fd
6030,105,30,#FFFF00
6031,67,33,#F81894
6032,108,41,#26f7fd
6033,105,30,#FFFF00
6034,67,33,#F81894
6035,109,41,#26f7fd
6036,105,30,#FFFF00
6037,67,33,#F81894
6038,109,41,#26f7fd
6039,105,30,#FFFF00
6040,67,33,#F81894
6041,110,41,#26f7fd
6042,105,30,#FFFF00
6043,67,33,#F81894
6044,110,41,#26f7fd
6045,105,30,#FFFF00
6046,67,33,#F81894
6047,110,41,#26f7fd
6048,105,30,#FFFF00
6049,67,33,#F81894
6050,110,40,#26f7fd
6051,105,30,#FFFF00
6052,67,33,#F81894
6053,111,40,#26f7fd
6054,105,30,#FFFF00
6055,67,33,#F81894
6056,110,39,#26f7fd
6057,105,30,#FFFF00
6058,67,33,#F81894
6059,110,39,#26f7fd
6060,105,30,#FFFF00
6061,67,33,#F81894
6062,110,39,#26f7fd
6063,105,30,#FFFF00
6064,67,33,#F81894
6065,110,39,#26f7fd
6066,105,30,#FFFF00
6067,67,33,#F81894
6068,110,38,#26f7fd
6069,105,30,#FFFF00
6070,67,33,#F81894
6071,110,38,#26f7fd
6072,105,30,#FFFF00
6073,67,33,#F81894
6074,110,37,#26f7fd
6075,105,30,#FFFF00
6076,67,33,#F81894
6077,110,37,#26f7fd
6078,105,30,#FFFF00
6079,67,33,#F81894
6080,111,37,#26f7fd
6081,105,30,#FFFF00
6082,67,33,#F81894
6083,111,36,#26f7fd
6084,106,30,#FFFF00
6085,67,33,#F81894
6086,111,36,#26f7fd
6087,106,30,#FFFF00
6088,67,33,#F81894
6089,111,36,#26f7fd
6090,106,30,#FFFF00
6091,67,33,#F81894
6092,112,35,#26f7fd
6093,106,30,#FFFF00
6094,67,33,#F81894
6095,112,35,#26f7fd
6096,107,30,#FFFF00
6097,67,33,#F81894
6098,113,35,#26f7fd
6099,107,30,#FFFF00
6100,67,33,#F81894
6101,113,35,#26f7fd
6102,107,30,#FFFF00
6103,67,33,#F81894
6104,114,35,#26f7fd
6105,108,30,#FFFF00
6106,67,33,#F81894
6107,114,35,#26f7fd
6108,108,30,#FFFF00
6109,67,33,#F81894
6110,115,35,#26f7fd
6111,108,30,#FFFF00
6112,67,33,#F81894
6113,115,35,#26f7fd
6114,109,30,#FFFF00
6115,67,33,#F81894
6116,116,36,#26f7fd
6117,109,30,#FFFF00
6118,67,33,#F81894
6119,116,36,#26f7fd
6120,109,30,#FFFF00
6121,67,33,#F81894
6122,116,36,#26f7fd
6123,109,30,#FFFF00
6124,67,33,#F81894
6125,117,37,#26f7fd
6126,109,30,#FFFF00
6127,67,33,#F81894
6128,117,37,#26f7fd
6129,109,30,#FFFF00
6130,67,33,#F81894
6131,117,37,#26f7fd
6132,109,30,#FFFF00
6133,67,33,#F81894
6134,117,38,#26f7fd
6135,110,31,#FFFF00
6136,67,33,#F81894
6137,117,38,#26f7fd
6138,110,31,#FFFF00
6139,67,33,#F81894
6140,117,39,#26f7fd
6141,110,31,#FFFF00
6142,67,33,#F81894
6143,117,39,#26f7fd
6144,111,31,#FFFF00
6145,67,33,#F81894
6146,117,39,#26f7fd
6147,111,31,#FFFF00
6148,67,33,#F81894
6149,116,40,#26f7fd
6150,111,31,#FFFF00
6151,67,33,#F81894
6152,116,40,#26f7fd
6153,111,31,#FFFF00
6154,67,33,#F81894
6155,116,41,#26f7fd
6156,112,31,#FFFF00
6157,67,33,#F81894
6158,116,41,#26f7fd
6159,112,31,#FFFF00
6160,67,33,#F81894
6161,116,41,#26f7fd
6162,112,31,#FFFF00
6163,67,33,#F81894
6164,116,41,#26f7fd
6165,111,31,#FFFF00
6166,67,33,#F81894
6167,116,41,#26f7fd
6168,111,31,#FFFF00
6169,67,33,#F81894
6170,116,41,#26f7fd
6171,111,31,#FFFF00
6172,67,33,#F81894
6173,116,41,#26f7fd
6174,111,31,#FFFF00
6175,67,33,#F81894
6176,116,41,#26f7fd
6177,111,30,#FFFF00
6178,67,33,#F81894
6179,116,41,#26f7fd
6180,110,30,#FFFF00
6181,67,33,#F81894
6182,116,41,#26f7fd
6183,110,30,#FFFF00
6184,67,33,#F81894
6185,116,41,#26f7fd
6186,110,30,#FFFF00
6187,67,33,#F81894
6188,116,41,#26f7fd
6189,109,30,#FFFF00
6190,67,33,#F81894
6191,116,41,#26f7fd
6192,109,30,#FFFF00
6193,67,33,#F81894
6194,116,41,#26f7fd
6195,108,30,#FFFF00
6196,67,33,#F81894
6197,116,41,#26f7fd
6198,108,30,#FFFF00
6199,67,33,#F81894
6200,116,41,#26f7fd
6201,108,30,#FFFF00
6202,67,33,#F81894
6203,116,41,#26f7fd
6204,108,30,#FFFF00
6205,67,33,#F81894
6206,116,41,#26f7fd
6207,107,30,#FFFF00
6208,67,33,#F81894
6209,116,41,#26f7fd
6210,107,30,#FFFF00
6211,67,33,#F81894
6212,116,41,#26f7fd
6213,107,30,#FFFF00
6214,67,33,#F81894
6215,116,41,#26f7fd
6216,107,30,#FFFF00
6217,67,33,#F81894
6218,116,41,#26f7fd
6219,106,30,#FFFF00
6220,67,33,#F81894
6221,116,41,#26f7fd
6222,106,30,#FFFF00
6223,67,33,#F81894
6224,116,41,#26f7fd
6225,106,30,#FFFF00
6226,67,33,#F81894
6227,116,41,#26f7fd
6228,106,30,#FFFF00
6229,67,33,#F81894
6230,116,41,#26f7fd
6231,106,30,#FFFF00
6232,67,33,#F81894
6233,116,41,#26f7fd
6234,106,30,#FFFF00
6235,67,33,#F81894
6236,116,41,#26f7fd
6237,106,30,#FFFF00
6238,67,33,#F81894
6239,116,41,#26f7fd
6240,106,30,#FFFF00
6241,67,33,#F81894
6242,116,41,#26f7fd
6243,106,30,#FFFF00
6244,67,33,#F81894
6245,116,41,#26f7fd
6246,106,30,#FFFF00
6247,67,33,#F81894
6248,116,41,#26f7fd
6249,106,30,#FFFF00
6250,67,33,#F81894
6251,116,41,#26f7fd
6252,107,30,#FFFF00
6253,67,33,#F81894
6254,116,41,#26f7fd
6255,107,30,#FFFF00
6256,67,33,#F81894
6257,116,41,#26f7fd
6258,107,30,#FFFF00
6259,67,33,#F81894
6260,116,41,#26f7fd
6261,108,30,#FFFF00
6262,67,33,#F81894
6263,116,41,#26f7fd
6264,108,30,#FFFF00
6265,67,33,#F81894
6266,116,41,#26f7fd
6267,108,30,#FFFF00
6268,67,33,#F81894
6269,116,41,#26f7fd
6270,108,30,#FFFF00
6271,67,33,#F81894
6272,116,41,#26f7fd
6273,109,30,#FFFF00
6274,67,33,#F81894
6275,116,41,#26f7fd
6276,109,30,#FFFF00
6277,67,33,#F81894
6278,116,41,#26f7fd
6279,109,30,#FFFF00
6280,67,33,#F81894
6281,116,41,#26f7fd
6282,110,30,#FFFF00
6283,67,33,#F81894
6284,116,41,#26f7fd
6285,110,30,#FFFF00
6286,67,33,#F81894
6287,116,41,#26f7fd
6288,110,30,#FFFF00
6289,67,33,#F81894
6290,116,41,#26f7fd
6291,110,30,#FFFF00
6292,67,33,#F81894
6293,116,41,#26f7fd
6294,111,30,#FFFF00
6295,67,33,#F81894
6296,116,41,#26f7fd
6297,111,30,#FFFF00
6298,67,33,#F81894
6299,116,41,#26f7fd
6300,111,30,#FFFF00
6301,67,33,#F81894
6302,116,41,#26f7fd
6303,111,30,#FFFF00
6304,67,33,#F81894
6305,116,41,#26f7fd
6306,112,30,#FFFF00
6307,67,33,#F81894
6308,116,41,#26f7fd
6309,112,30,#FFFF00
6310,67,33,#F81894
6311,116,41,#26f7fd
6312,112,30,#FFFF00
6313,67,33,#F81894
6314,116,41,#26f7fd
6315,113,30,#FFFF00
6316,67,33,#F81894
6317,116,41,#26f7fd
6318,113,30,#FFFF00
6319,67,33,#F81894
6320,116,41,#26f7fd
6321,113,30,#FFFF00
6322,67,33,#F81894
6323,116,41,#26f7fd
6324,113,30,#FFFF00
6325,67,33,#F81894
6326,116,41,#26f7fd
6327,114,30,#FFFF00
6328,67,33,#F81894
6329,116,41,#26f7fd
6330,114,30,#FFFF00
6331,67,33,#F81894
6332,116,41,#26f7fd
6333,114,29,#FFFF00
6334,67,33,#F81894
6335,116,41,#26f7fd
6336,115,29,#FFFF00
6337,67,33,#F81894
6338,116,41,#26f7fd
6339,115,29,#FFFF00
6340,67,33,#F81894
6341,116,41,#26f7fd
6342,115,29,#FFFF00
6343,67,33,#F81894
6344,116,41,#26f7fd
6345,115,29,#FFFF00
6346,67,33,#F81894
6347,116,41,#26f7fd
6348,115,29,#FFFF00
6349,67,33,#F81894
6350,116,41,#26f7fd
6351,115,28,#FFFF00
6352,67,33,#F81894
6353,116,41,#26f7fd
6354,115,28,#FFFF00
6355,67,33,#F81894
6356,116,41,#26f7fd
6357,116,28,#FFFF00
6358,67,33,#F81894
6359,116,41,#26f7fd
6360,116,27,#FFFF00
6361,67,33,#F81894
6362,116,41,#26f7fd
6363,116,27,#FFFF00
6364,67,33,#F81894
6365,116,41,#26f7fd
6366,116,27,#FFFF00
6367,67,33,#F81894
6368,116,41,#26f7fd
6369,116,27,#FFFF00
6370,67,33,#F81894
6371,116,41,#26f7fd
6372,116,27,#FFFF00
6373,67,33,#F81894
6374,116,41,#26f7fd
6375,116,27,#FFFF00
6376,67,33,#F81894
6377,116,41,#26f7fd
6378,116,27,#FFFF00
6379,67,33,#F81894
6380,116,41,#26f7fd
6381,116,27,#FFFF00
6382,67,33,#F81894
6383,116,41,#26f7fd
6384,116,27,#FFFF00
6385,67,33,#F81894
6386,116,40,#26f7fd
6387,116,28,#FFFF00
6388,67,33,#F81894
6389,116,40,#26f7fd
6390,116,28,#FFFF00
6391,67,33,#F81894
6392,116,40,#26f7fd
6393,116,28,#FFFF00
6394,67,33,#F81894
6395,116,39,#26f7fd
6396,116,29,#FFFF00
6397,67,33,#F81894
6398,116,39,#26f7fd
6399,116,29,#FFFF00
6400,67,33,#F81894
6401,116,38,#26f7fd
6402,116,29,#FFFF00
6403,67,33,#F81894
6404,116,38,#26f7fd
6405,116,29,#FFFF00
6406,67,33,#F81894
6407,116,38,#26f7fd
6408,115,29,#FFFF00
6409,67,33,#F81894
6410,116,37,#26f7fd
6411,115,29,#FFFF00
6412,67,33,#F81894
6413,115,37,#26f7fd
6414,115,30,#FFFF00
6415,67,33,#F81894
6416,115,37,#26f7fd
6417,115,30,#FFFF00
6418,67,33,#F81894
6419,115,37,#26f7fd
6420,115,30,#FFFF00
6421,67,33,#F81894
6422,114,37,#26f7fd
6423,115,30,#FFFF00
6424,67,33,#F81894
6425,114,37,#26f7fd
6426,115,30,#FFFF00
6427,67,33,#F81894
6428,113,37,#26f7fd
6429,115,29,#FFFF00
6430,67,33,#F81894
6431,113,37,#26f7fd
6432,115,29,#FFFF00
6433,67,33,#F81894
6434,112,37,#26f7fd
6435,114,29,#FFFF00
6436,67,33,#F81894
6437,112,37,#26f7fd
6438,114,29,#FFFF00
6439,67,33,#F81894
6440,112,37,#26f7fd
6441,114,30,#FFFF00
6442,67,33,#F81894
6443,112,37,#26f7fd
6444,113,30,#FFFF00
6445,67,33,#F81894
6446,111,38,#26f7fd
6447,113,30,#FFFF00
6448,67,33,#F81894
6449,111,38,#26f7fd
6450,113,30,#FFFF00
6451,67,33,#F81894
6452,111,39,#26f7fd
6453,113,30,#FFFF00
6454,67,33,#F81894
6455,111,39,#26f7fd
6456,112,30,#FFFF00
6457,67,33,#F81894
6458,111,40,#26f7fd
6459,112,30,#FFFF00
6460,67,33,#F81894
6461,111,40,#26f7fd
6462,112,30,#FFFF00
6463,67,33,#F81894
6464,111,40,#26f7fd
6465,112,30,#FFFF00
6466,67,33,#F81894
6467,111,41,#26f7fd
6468,112,30,#FFFF00
6469,67,33,#F81894
6470,110,41,#26f7fd
6471,112,30,#FFFF00
6472,67,33,#F81894
6473,110,41,#26f7fd
6474,112,30,#FFFF00
6475,67,33,#F81894
6476,110,41,#26f7fd
6477,112,30,#FFFF00
6478,67,33,#F81894
6479,109,41,#26f7fd
6480,113,30,#FFFF00
6481,67,33,#F81894
6482,109,41,#26f7fd
6483,113,30,#FFFF00
6484,67,33,#F81894
6485,109,41,#26f7fd
6486,113,31,#FFFF00
6487,67,33,#F81894
6488,109,41,#26f7fd
6489,113,31,#FFFF00
6490,67,33,#F81894
6491,108,41,#26f7fd
6492,114,31,#FFFF00
6493,67,33,#F81894
6494,108,41,#26f7fd
6495,114,31,#FFFF00
6496,67,33,#F81894
6497,108,41,#26f7fd
6498,114,31,#FFFF00
6499,67,33,#F81894
6500,107,41,#26f7fd
6501,114,31,#FFFF00
6502,67,33,#F81894
6503,107,41,#26f7fd
6504,114,31,#FFFF00
6505,67,33,#F81894
6506,107,40,#26f7fd
6507,114,31,#FFFF00
6508,67,33,#F81894
6509,107,40,#26f7fd
6510,114,31,#FFFF00
6511,67,33,#F81894
6512,107,40,#26f7fd
6513,113,30,#FFFF00
6514,67,33,#F81894
6515,107,39,#26f7fd
6516,113,31,#FFFF00
6517,67,33,#F81894
6518,107,39,#26f7fd
6519,113,31,#FFFF00
6520,67,33,#F81894
6521,107,38,#26f7fd
6522,112,31,#FFFF00
6523,67,33,#F81894
6524,107,38,#26f7fd
6525,112,31,#FFFF00
6526,67,33,#F81894
6527,106,38,#26f7fd
6528,112,31,#FFFF00
6529,67,33,#F81894
6530,106,37,#26f7fd
6531,112,31,#FFFF00
6532,67,33,#F81894
6533,106,37,#26f7fd
6534,112,30,#FFFF00
6535,67,33,#F81894
6536,106,37,#26f7fd
6537,111,30,#FFFF00
6538,67,33,#F81894
6539,105,36,#26f7fd
6540,111,30,#FFFF00
6541,67,33,#F81894
6542,105,36,#26f7fd
6543,111,30,#FFFF00
6544,67,33,#F81894
6545,105,36,#26f7fd
6546,110,30,#FFFF00
6547,67,33,#F81894
6548,104,35,#26f7fd
6549,110,30,#FFFF00
6550,67,33,#F81894
6551,104,35,#26f7fd
6552,109,30,#FFFF00
6553,67,33,#F81894
6554,104,35,#26f7fd
6555,109,30,#FFFF00
6556,67,33,#F81894
6557,104,34,#26f7fd
6558,109,30,#FFFF00
6559,67,33,#F81894
6560,104,34,#26f7fd
6561,109,30,#FFFF00
6562,67,33,#F81894
6563,103,33,#26f7fd
6564,109,30,#FFFF00
6565,67,33,#F81894
6566,103,33,#26f7fd
6567,109,30,#FFFF00
6568,67,33,#F81894
6569,103,33,#26f7fd
6570,109,30,#FFFF00
6571,67,33,#F81894
6572,103,32,#26f7fd
6573,110,30,#FFFF00
6574,67,33,#F81894
6575,103,32,#26f7fd
6576,110,30,#FFFF00
6577,67,33,#F81894
6578,103,31,#26f7fd
6579,110,30,#FFFF00
6580,67,33,#F81894
6581,103,31,#26f7fd
6582,110,30,#FFFF00
6583,67,33,#F81894
6584,103,31,#26f7fd
6585,109,30,#FFFF00
6586,67,33,#F81894
6587,103,30,#26f7fd
6588,109,30,#FFFF00
6589,67,33,#F81894
6590,104,30,#26f7fd
6591,109,30,#FFFF00
6592,67,33,#F81894
6593,104,30,#26f7fd
6594,108,30,#FFFF00
6595,67,33,#F81894
6596,104,29,#26f7fd
6597,108,30,#FFFF00
6598,67,33,#F81894
6599,104,29,#26f7fd
6600,108,30,#FFFF00
6601,67,33,#F81894
6602,104,28,#26f7fd
6603,108,30,#FFFF00
6604,67,33,#F81894
6605,105,29,#26f7fd
6606,107,30,#FFFF00
6607,67,33,#F81894
6608,105,29,#26f7fd
6609,107,30,#FFFF00
6610,67,33,#F81894
6611,105,29,#26f7fd
6612,107,30,#FFFF00
6613,67,33,#F81894
6614,105,30,#26f7fd
6615,106,30,#FFFF00
6616,67,33,#F81894
6617,105,30,#26f7fd
6618,106,30,#FFFF00
6619,67,33,#F81894
6620,105,30,#26f7fd
6621,106,30,#FFFF00
6622,67,33,#F81894
6623,106,30,#26f7fd
6624,106,30,#FFFF00
6625,67,33,#F81894
6626,106,30,#26f7fd
6627,106,30,#FFFF00
6628,67,33,#F81894
6629,106,30,#26f7fd
6630,106,30,#FFFF00
6631,67,33,#F81894
6632,106,30,#26f7fd
6633,106,30,#FFFF00
6634,67,33,#F81894
6635,106,30,#26f7fd
6636,106,30,#FFFF00
6637,67,33,#F81894
6638,107,30,#26f7fd
6639,106,30,#FFFF00
6640,67,33,#F81894
6641,107,30,#26f7fd
6642,106,30,#FFFF00
6643,67,33,#F81894
6644,107,30,#26f7fd
6645,107,30,#FFFF00
6646,67,33,#F81894
6647,108,30,#26f7fd
6648,107,30,#FFFF00
6649,67,33,#F81894
6650,108,30,#26f7fd
6651,107,30,#FFFF00
6652,67,33,#F81894
6653,109,30,#26f7fd
6654,108,30,#FFFF00
6655,67,33,#F81894
6656,109,30,#26f7fd
6657,108,30,#FFFF00
6658,67,33,#F81894
6659,109,30,#26f7fd
6660,108,30,#FFFF00
6661,67,33,#F81894
6662,110,30,#26f7fd
6663,108,30,#FFFF00
6664,67,33,#F81894
6665,110,30,#26f7fd
6666,109,30,#FFFF00
6667,67,33,#F81894
6668,111,30,#26f7fd
6669,109,30,#FFFF00
6670,67,33,#F81894
6671,111,30,#26f7fd
6672,109,30,#FFFF00
6673,67,33,#F81894
6674,112,31,#26f7fd
6675,110,30,#FFFF00
6676,67,33,#F81894
6677,112,31,#26f7fd
6678,110,31,#FFFF00
6679,67,33,#F81894
6680,112,31,#26f7fd
6681,110,31,#FFFF00
6682,67,33,#F81894
6683,113,31,#26f7fd
6684,111,31,#FFFF00
6685,67,33,#F81894
6686,113,31,#26f7fd
6687,111,31,#FFFF00
